UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1656749440,2022-06-32T08:10:40Z,20.567875,-75.210244,114.954,261,7787,0,0,No Data,No Data
1656749455,2022-06-32T08:10:55Z,20.568195,-75.210444,96.384,261,8201,0,0,No Data,No Data
1656749470,2022-06-32T08:11:10Z,20.568481,-75.210706,88.483,261,8622,0,0,No Data,No Data
1656749484,2022-06-32T08:11:24Z,20.568669,-75.211001,81.997,261,8995,0,0,No Data,No Data
1656749498,2022-06-32T08:11:38Z,20.568818,-75.211358,75.73,261,9403,0,0,No Data,No Data
1656749515,2022-06-32T08:11:55Z,20.568963,-75.211779,69.896,261,9871,0,0,No Data,No Data
1656749533,2022-06-32T08:12:13Z,20.569075,-75.212231,68.919,262,0359,0,0,No Data,No Data
1656749547,2022-06-32T08:12:27Z,20.569154,-75.212588,64.426,262,0742,0,0,No Data,No Data
1656749559,2022-06-32T08:12:39Z,20.569106,-75.212912,59.863,262,1085,0,0,No Data,No Data
1656749566,2022-06-32T08:12:46Z,20.568915,-75.212940,60.679,262,1299,0,0,No Data,No Data
1656749570,2022-06-32T08:12:50Z,20.568847,-75.212873,61.903,262,1401,0,0,No Data,No Data
1656749576,2022-06-32T08:12:56Z,20.568777,-75.212742,64.004,262,1557,0,0,No Data,No Data
1656749584,2022-06-32T08:13:04Z,20.568710,-75.21255,66.795,262,177,0,0,No Data,No Data
1656749596,2022-06-32T08:13:16Z,20.568637,-75.212228,67.019,262,2115,0,0,No Data,No Data
1656749612,2022-06-32T08:13:32Z,20.568617,-75.211808,69.943,262,2553,0,0,No Data,No Data
1656749628,2022-06-32T08:13:48Z,20.568723,-75.211389,76.181,262,3005,0,0,No Data,No Data
1656749645,2022-06-32T08:14:05Z,20.568730,-75.210937,81.559,262,3475,0,0,No Data,No Data
1656749659,2022-06-32T08:14:19Z,20.568837,-75.210583,82.896,262,3863,0,0,No Data,No Data
1656749672,2022-06-32T08:14:32Z,20.568913,-75.210260,83.321,262,421,0,0,No Data,No Data
1656749689,2022-06-32T08:14:49Z,20.569125,-75.209843,85.658,262,4704,0,0,No Data,No Data
1656749696,2022-06-32T08:14:56Z,20.569284,-75.209746,84.542,262,4908,0,0,No Data,No Data
1656749703,2022-06-32T08:15:03Z,20.569417,-75.209810,80.32,262,5071,0,0,No Data,No Data
1656749708,2022-06-32T08:15:08Z,20.569358,-75.209939,79.309,262,5221,0,0,No Data,No Data
1656749715,2022-06-32T08:15:15Z,20.569234,-75.210068,78.468,262,5414,0,0,No Data,No Data
1656749716,2022-06-32T08:15:16Z,20.569233,-75.210036,79.215,262,5447,0,0,No Data,No Data
1656749727,2022-06-32T08:15:27Z,20.569453,-75.209874,78.621,262,5745,0,0,No Data,No Data
1656749732,2022-06-32T08:15:32Z,20.569582,-75.209841,76.157,262,5893,0,0,No Data,No Data
1656749744,2022-06-32T08:15:44Z,20.569364,-75.210068,76.946,262,6232,0,0,No Data,No Data
1656749762,2022-06-32T08:16:02Z,20.569091,-75.210455,75.88,262,6737,0,0,No Data,No Data
1656749779,2022-06-32T08:16:19Z,20.568818,-75.210777,81.719,262,719,0,0,No Data,No Data
1656749791,2022-06-32T08:16:31Z,20.568573,-75.211001,83.86,262,7548,0,0,No Data,No Data
1656749804,2022-06-32T08:16:44Z,20.568328,-75.211191,85.275,262,7885,0,0,No Data,No Data
1656749805,2022-06-32T08:16:45Z,20.568293,-75.211158,86.119,262,7936,0,0,No Data,No Data
1656749819,2022-06-32T08:16:59Z,20.568534,-75.210903,85.623,262,8314,0,0,No Data,No Data
1656749836,2022-06-32T08:17:16Z,20.568874,-75.210616,81.863,262,8797,0,0,No Data,No Data
1656749849,2022-06-32T08:17:29Z,20.569120,-75.210391,75.175,262,9158,0,0,No Data,No Data
1656749863,2022-06-32T08:17:43Z,20.569368,-75.210165,75.227,262,9522,0,0,No Data,No Data
1656749873,2022-06-32T08:17:53Z,20.569589,-75.210034,74.548,262,9803,0,0,No Data,No Data
1656749878,2022-06-32T08:17:58Z,20.569617,-75.209905,75.011,262,994,0,0,No Data,No Data
1656749884,2022-06-32T08:18:04Z,20.569482,-75.209809,78.807,263,0119,0,0,No Data,No Data
1656749892,2022-06-32T08:18:12Z,20.569345,-75.209681,83.103,263,032,0,0,No Data,No Data
1656749898,2022-06-32T08:18:18Z,20.569273,-75.209521,84.211,263,0505,0,0,No Data,No Data
1656749903,2022-06-32T08:18:23Z,20.569266,-75.209392,83.679,263,0639,0,0,No Data,No Data
1656749910,2022-06-32T08:18:30Z,20.569289,-75.209199,81.651,263,0841,0,0,No Data,No Data
1656749921,2022-06-32T08:18:41Z,20.569372,-75.208908,80.696,263,1157,0,0,No Data,No Data
1656749933,2022-06-32T08:18:53Z,20.569450,-75.208617,82.86,263,1472,0,0,No Data,No Data
1656749941,2022-06-32T08:19:01Z,20.569535,-75.208423,85.968,263,1695,0,0,No Data,No Data
1656749948,2022-06-32T08:19:08Z,20.569582,-75.208228,90.585,263,1904,0,0,No Data,No Data
1656749958,2022-06-32T08:19:18Z,20.569680,-75.208000,96.648,263,2165,0,0,No Data,No Data
1656749964,2022-06-32T08:19:24Z,20.569540,-75.207940,103.24,263,2333,0,0,No Data,No Data
1656749980,2022-06-32T08:19:40Z,20.569163,-75.208078,104.015,263,2776,0,0,No Data,No Data
1656749991,2022-06-32T08:19:51Z,20.568889,-75.208147,102.666,263,3089,0,0,No Data,No Data
1656750004,2022-06-32T08:20:04Z,20.568588,-75.208248,123.92,263,344,0,0,No Data,No Data
1656750018,2022-06-32T08:20:18Z,20.568250,-75.208380,147.62,263,3841,0,0,No Data,No Data
1656750031,2022-06-32T08:20:31Z,20.567946,-75.208508,167.64,263,4205,0,0,No Data,No Data
1656750043,2022-06-32T08:20:43Z,20.567686,-75.208635,186.972,263,4523,0,0,No Data,No Data
1656750052,2022-06-32T08:20:52Z,20.567467,-75.208731,197.252,263,4786,0,0,No Data,No Data
1656750066,2022-06-32T08:21:06Z,20.567159,-75.208888,202.093,263,5166,0,0,No Data,No Data
1656750073,2022-06-32T08:21:13Z,20.567011,-75.209013,198.529,263,5376,0,0,No Data,No Data
1656750080,2022-06-32T08:21:20Z,20.566864,-75.209107,196.322,263,5566,0,0,No Data,No Data
1656750087,2022-06-32T08:21:27Z,20.566718,-75.209170,194.584,263,5741,0,0,No Data,No Data
1656750088,2022-06-32T08:21:28Z,20.566688,-75.209140,194.074,263,5786,0,0,No Data,No Data
1656750092,2022-06-32T08:21:32Z,20.566716,-75.209049,193.99,263,5886,0,0,No Data,No Data
1656750100,2022-06-32T08:21:40Z,20.566770,-75.208835,194.206,263,6117,0,0,No Data,No Data
1656750114,2022-06-32T08:21:54Z,20.566850,-75.208468,194.769,263,651,0,0,No Data,No Data
1656750133,2022-06-32T08:22:13Z,20.566970,-75.207977,192.386,263,7038,0,0,No Data,No Data
1656750162,2022-06-32T08:22:42Z,20.567095,-75.207237,168.171,263,7822,0,0,No Data,No Data
1656750195,2022-06-32T08:23:15Z,20.567322,-75.206363,151.542,263,8767,0,0,No Data,No Data
1656750236,2022-06-32T08:23:56Z,20.567480,-75.205302,160.932,263,9886,0,0,No Data,No Data
1656750275,2022-06-32T08:24:35Z,20.567697,-75.204296,149.448,264,0962,0,0,No Data,No Data
1656750316,2022-06-32T08:25:16Z,20.567820,-75.203184,168.544,264,2129,0,0,No Data,No Data
1656750353,2022-06-32T08:25:53Z,20.567964,-75.202208,135.76,264,3159,0,0,No Data,No Data
1656750383,2022-06-32T08:26:23Z,20.568037,-75.201425,121.84,264,3979,0,0,No Data,No Data
1656750403,2022-06-32T08:26:43Z,20.567997,-75.200884,147.434,264,4544,0,0,No Data,No Data
1656750419,2022-06-32T08:26:59Z,20.567991,-75.200469,155.004,264,4976,0,0,No Data,No Data
1656750429,2022-06-32T08:27:09Z,20.567969,-75.200204,159.069,264,5253,0,0,No Data,No Data
1656750433,2022-06-32T08:27:13Z,20.567901,-75.200121,161.562,264,5367,0,0,No Data,No Data
1656750439,2022-06-32T08:27:19Z,20.567854,-75.200273,157.848,264,5534,0,0,No Data,No Data
1656750450,2022-06-32T08:27:30Z,20.567756,-75.200548,153.803,264,5841,0,0,No Data,No Data
1656750466,2022-06-32T08:27:46Z,20.567636,-75.200947,145.949,264,6278,0,0,No Data,No Data
1656750477,2022-06-32T08:27:57Z,20.567566,-75.201222,131.866,264,6576,0,0,No Data,No Data
1656750490,2022-06-32T08:28:10Z,20.567485,-75.201573,121.707,264,6953,0,0,No Data,No Data
1656750501,2022-06-32T08:28:21Z,20.567481,-75.201864,129.296,264,7256,0,0,No Data,No Data
1656750508,2022-06-32T08:28:28Z,20.567478,-75.202057,140.265,264,7458,0,0,No Data,No Data
1656750517,2022-06-32T08:28:37Z,20.567533,-75.202279,152.65,264,7698,0,0,No Data,No Data
1656750525,2022-06-32T08:28:45Z,20.567681,-75.202428,154.326,264,7925,0,0,No Data,No Data
1656750531,2022-06-32T08:28:51Z,20.567801,-75.202483,152.844,264,8071,0,0,No Data,No Data
1656750540,2022-06-32T08:29:00Z,20.568043,-75.202527,152.24,264,8345,0,0,No Data,No Data
1656750549,2022-06-32T08:29:09Z,20.568254,-75.202608,156.558,264,8595,0,0,No Data,No Data
1656750559,2022-06-32T08:29:19Z,20.568496,-75.202686,160.513,264,8878,0,0,No Data,No Data
1656750571,2022-06-32T08:29:31Z,20.568778,-75.202693,158.263,264,9192,0,0,No Data,No Data
1656750581,2022-06-32T08:29:41Z,20.569032,-75.202670,150.024,264,9476,0,0,No Data,No Data
1656750594,2022-06-32T08:29:54Z,20.569343,-75.202613,138.616,264,9828,0,0,No Data,No Data
1656750607,2022-06-32T08:30:07Z,20.569660,-75.202491,132.139,265,0203,0,0,No Data,No Data
1656750626,2022-06-32T08:30:26Z,20.569968,-75.202116,133.133,265,0723,0,0,No Data,No Data
1656750646,2022-06-32T08:30:46Z,20.570268,-75.201665,150.92,265,1299,0,0,No Data,No Data
1656750670,2022-06-32T08:31:10Z,20.570593,-75.201152,174.426,265,1944,0,0,No Data,No Data
1656750695,2022-06-32T08:31:35Z,20.570799,-75.200516,163.775,265,2645,0,0,No Data,No Data
1656750715,2022-06-32T08:31:55Z,20.570988,-75.200014,168.328,265,3209,0,0,No Data,No Data
1656750729,2022-06-32T08:32:09Z,20.570994,-75.199652,169.555,265,3586,0,0,No Data,No Data
1656750739,2022-06-32T08:32:19Z,20.570875,-75.199431,158.628,265,3851,0,0,No Data,No Data
1656750743,2022-06-32T08:32:23Z,20.570753,-75.199407,154.307,265,3988,0,0,No Data,No Data
1656750752,2022-06-32T08:32:32Z,20.570541,-75.199486,150.197,265,4238,0,0,No Data,No Data
1656750768,2022-06-32T08:32:48Z,20.570178,-75.199609,147.306,265,4662,0,0,No Data,No Data
1656750784,2022-06-32T08:33:04Z,20.569812,-75.199799,143.626,265,5114,0,0,No Data,No Data
1656750804,2022-06-32T08:33:24Z,20.569393,-75.200118,142.357,265,5686,0,0,No Data,No Data
1656750831,2022-06-32T08:33:51Z,20.568861,-75.200535,139.928,265,6421,0,0,No Data,No Data
1656750851,2022-06-32T08:34:11Z,20.568419,-75.200786,137.672,265,6979,0,0,No Data,No Data
1656750870,2022-06-32T08:34:30Z,20.568009,-75.201033,138.422,265,7503,0,0,No Data,No Data
1656750881,2022-06-32T08:34:41Z,20.567778,-75.201204,136.605,265,7816,0,0,No Data,No Data
1656750888,2022-06-32T08:34:48Z,20.567633,-75.201307,128.162,265,8009,0,0,No Data,No Data
1656750894,2022-06-32T08:34:54Z,20.567785,-75.201293,130.354,265,8179,0,0,No Data,No Data
1656750903,2022-06-32T08:35:03Z,20.567997,-75.201276,127.238,265,8416,0,0,No Data,No Data
1656750912,2022-06-32T08:35:12Z,20.568204,-75.201199,126.294,265,8661,0,0,No Data,No Data
1656750923,2022-06-32T08:35:23Z,20.568477,-75.201177,125.459,265,8966,0,0,No Data,No Data
1656750937,2022-06-32T08:35:37Z,20.568842,-75.201213,131.42,265,9375,0,0,No Data,No Data
1656750951,2022-06-32T08:35:51Z,20.569173,-75.201223,142.162,265,9744,0,0,No Data,No Data
1656750964,2022-06-32T08:36:04Z,20.569496,-75.201272,150.662,266,0108,0,0,No Data,No Data
1656750977,2022-06-32T08:36:17Z,20.569823,-75.201351,157.279,266,0482,0,0,No Data,No Data
1656750991,2022-06-32T08:36:31Z,20.570158,-75.201393,162.069,266,0858,0,0,No Data,No Data
1656751001,2022-06-32T08:36:41Z,20.570406,-75.201471,161.381,266,1146,0,0,No Data,No Data
1656751011,2022-06-32T08:36:51Z,20.570653,-75.201518,158.693,266,1426,0,0,No Data,No Data
1656751016,2022-06-32T08:36:56Z,20.570694,-75.201638,152.299,266,156,0,0,No Data,No Data
1656751020,2022-06-32T08:37:00Z,20.570642,-75.201733,149.128,266,1675,0,0,No Data,No Data
1656751028,2022-06-32T08:37:08Z,20.570505,-75.201895,142.071,266,1903,0,0,No Data,No Data
1656751040,2022-06-32T08:37:20Z,20.570307,-75.202125,133.392,266,2228,0,0,No Data,No Data
1656751056,2022-06-32T08:37:36Z,20.570004,-75.202401,131.619,266,2671,0,0,No Data,No Data
1656751068,2022-06-32T08:37:48Z,20.569724,-75.202517,132.438,266,3005,0,0,No Data,No Data
1656751075,2022-06-32T08:37:55Z,20.569566,-75.202594,134.949,266,3198,0,0,No Data,No Data
1656751083,2022-06-32T08:38:03Z,20.569377,-75.202706,139.942,266,3438,0,0,No Data,No Data
1656751091,2022-06-32T08:38:11Z,20.569188,-75.202753,145.933,266,3654,0,0,No Data,No Data
1656751096,2022-06-32T08:38:16Z,20.569096,-75.202664,147.329,266,3792,0,0,No Data,No Data
1656751103,2022-06-32T08:38:23Z,20.569222,-75.202557,140.67,266,3971,0,0,No Data,No Data
1656751108,2022-06-32T08:38:28Z,20.569344,-75.202549,137.053,266,4108,0,0,No Data,No Data
1656751114,2022-06-32T08:38:34Z,20.569502,-75.202600,135.316,266,4293,0,0,No Data,No Data
1656751121,2022-06-32T08:38:41Z,20.569632,-75.202716,137.772,266,4482,0,0,No Data,No Data
1656751127,2022-06-32T08:38:47Z,20.569693,-75.202872,141.735,266,4659,0,0,No Data,No Data
1656751132,2022-06-32T08:38:52Z,20.569687,-75.203004,145.353,266,4797,0,0,No Data,No Data
1656751140,2022-06-32T08:39:00Z,20.569615,-75.203174,149.388,266,4992,0,0,No Data,No Data
1656751148,2022-06-32T08:39:08Z,20.569509,-75.203378,155.037,266,5235,0,0,No Data,No Data
1656751159,2022-06-32T08:39:19Z,20.569375,-75.203614,166.886,266,5523,0,0,No Data,No Data
1656751164,2022-06-32T08:39:24Z,20.569248,-75.203656,171.404,266,5671,0,0,No Data,No Data
1656751168,2022-06-32T08:39:28Z,20.569187,-75.203565,169.357,266,5787,0,0,No Data,No Data
1656751173,2022-06-32T08:39:33Z,20.569190,-75.203436,163.279,266,5921,0,0,No Data,No Data
1656751182,2022-06-32T08:39:42Z,20.569232,-75.203205,153.199,266,6166,0,0,No Data,No Data
1656751194,2022-06-32T08:39:54Z,20.569342,-75.202903,144.335,266,6504,0,0,No Data,No Data
1656751205,2022-06-32T08:40:05Z,20.569439,-75.202637,136.588,266,6801,0,0,No Data,No Data
1656751215,2022-06-32T08:40:15Z,20.569562,-75.202404,131.292,266,708,0,0,No Data,No Data
1656751225,2022-06-32T08:40:25Z,20.569689,-75.202168,130.621,266,7364,0,0,No Data,No Data
1656751238,2022-06-32T08:40:38Z,20.569859,-75.201875,138.358,266,7723,0,0,No Data,No Data
1656751242,2022-06-32T08:40:42Z,20.569953,-75.201931,137.123,266,7844,0,0,No Data,No Data
1656751246,2022-06-32T08:40:46Z,20.569960,-75.202023,135.044,266,7941,0,0,No Data,No Data
1656751252,2022-06-32T08:40:52Z,20.569938,-75.202181,131.616,266,8108,0,0,No Data,No Data
1656751265,2022-06-32T08:41:05Z,20.569852,-75.202506,132.145,266,8461,0,0,No Data,No Data
1656751276,2022-06-32T08:41:16Z,20.569761,-75.202801,139.393,266,8785,0,0,No Data,No Data
1656751286,2022-06-32T08:41:26Z,20.569653,-75.203040,146.107,266,9062,0,0,No Data,No Data
1656751294,2022-06-32T08:41:34Z,20.569579,-75.203242,151.033,266,9288,0,0,No Data,No Data
1656751305,2022-06-32T08:41:45Z,20.569411,-75.203451,158.877,266,9575,0,0,No Data,No Data
1656751306,2022-06-32T08:41:46Z,20.569379,-75.203453,159.722,266,961,0,0,No Data,No Data
1656751312,2022-06-32T08:41:52Z,20.569509,-75.203378,155.037,266,9775,0,0,No Data,No Data
1656751320,2022-06-32T08:42:00Z,20.569704,-75.203297,153.03,267,0008,0,0,No Data,No Data
1656751328,2022-06-32T08:42:08Z,20.569869,-75.203186,149.987,267,0225,0,0,No Data,No Data
1656751338,2022-06-32T08:42:18Z,20.570124,-75.203134,147.4,267,0514,0,0,No Data,No Data
1656751344,2022-06-32T08:42:24Z,20.570251,-75.203189,148.916,267,0667,0,0,No Data,No Data
1656751351,2022-06-32T08:42:31Z,20.570344,-75.203344,152.666,267,0859,0,0,No Data,No Data
1656751356,2022-06-32T08:42:36Z,20.570341,-75.203474,157.079,267,0995,0,0,No Data,No Data
1656751364,2022-06-32T08:42:44Z,20.570260,-75.203678,165.158,267,1226,0,0,No Data,No Data
1656751376,2022-06-32T08:42:56Z,20.570142,-75.203981,176.654,267,1569,0,0,No Data,No Data
1656751387,2022-06-32T08:43:07Z,20.570001,-75.204218,186.488,267,1862,0,0,No Data,No Data
1656751395,2022-06-32T08:43:15Z,20.569906,-75.204414,189.85,267,2093,0,0,No Data,No Data
1656751405,2022-06-32T08:43:25Z,20.569757,-75.204610,186.452,267,2356,0,0,No Data,No Data
1656751410,2022-06-32T08:43:30Z,20.569643,-75.204520,184.36,267,2514,0,0,No Data,No Data
1656751416,2022-06-32T08:43:36Z,20.569670,-75.204361,183.799,267,2682,0,0,No Data,No Data
1656751425,2022-06-32T08:43:45Z,20.569718,-75.204141,179.316,267,2917,0,0,No Data,No Data
1656751438,2022-06-32T08:43:58Z,20.569893,-75.203838,171.19,267,3288,0,0,No Data,No Data
1656751451,2022-06-32T08:44:11Z,20.570044,-75.203531,160.061,267,3649,0,0,No Data,No Data
1656751460,2022-06-32T08:44:20Z,20.570181,-75.203357,155.07,267,3886,0,0,No Data,No Data
1656751472,2022-06-32T08:44:32Z,20.569944,-75.203572,160.999,267,4232,0,0,No Data,No Data
1656751487,2022-06-32T08:44:47Z,20.569676,-75.203852,171.304,267,4649,0,0,No Data,No Data
1656751494,2022-06-32T08:44:54Z,20.569520,-75.203926,175.785,267,4839,0,0,No Data,No Data
1656751504,2022-06-32T08:45:04Z,20.569299,-75.204068,181.29,267,5126,0,0,No Data,No Data
1656751512,2022-06-32T08:45:12Z,20.569117,-75.204016,181.263,267,5335,0,0,No Data,No Data
1656751515,2022-06-32T08:45:15Z,20.569060,-75.203955,180.313,267,5425,0,0,No Data,No Data
1656751522,2022-06-32T08:45:22Z,20.569004,-75.203798,179.291,267,56,0,0,No Data,No Data
1656751531,2022-06-32T08:45:31Z,20.568910,-75.203552,180.035,267,5876,0,0,No Data,No Data
1656751541,2022-06-32T08:45:41Z,20.568820,-75.203304,177.371,267,6153,0,0,No Data,No Data
1656751552,2022-06-32T08:45:52Z,20.568800,-75.203015,170.674,267,6455,0,0,No Data,No Data
1656751562,2022-06-32T08:46:02Z,20.568713,-75.202763,161.974,267,6734,0,0,No Data,No Data
1656751573,2022-06-32T08:46:13Z,20.568690,-75.202474,150.751,267,7036,0,0,No Data,No Data
1656751584,2022-06-32T08:46:24Z,20.568549,-75.202222,139.568,267,7341,0,0,No Data,No Data
1656751590,2022-06-32T08:46:30Z,20.568462,-75.202097,134.896,267,7502,0,0,No Data,No Data
1656751595,2022-06-32T08:46:35Z,20.568338,-75.202108,134.364,267,764,0,0,No Data,No Data
1656751600,2022-06-32T08:46:40Z,20.568212,-75.202153,134.351,267,7787,0,0,No Data,No Data
1656751608,2022-06-32T08:46:48Z,20.568053,-75.202298,139.402,267,8019,0,0,No Data,No Data
1656751620,2022-06-32T08:47:00Z,20.567831,-75.202480,152.364,267,833,0,0,No Data,No Data
1656751629,2022-06-32T08:47:09Z,20.567672,-75.202656,164.252,267,8585,0,0,No Data,No Data
1656751636,2022-06-32T08:47:16Z,20.567546,-75.202796,172.1,267,8788,0,0,No Data,No Data
104043899620,0,20.567429,-75.202929,175.859,267,8978,0,0,No Data,No Data
1656751648,2022-06-32T08:47:28Z,20.567341,-75.203029,178.738,267,9121,0,0,No Data,No Data
1656751657,2022-06-32T08:47:37Z,20.567196,-75.203194,178.088,267,9357,0,0,No Data,No Data
1656751665,2022-06-32T08:47:45Z,20.567050,-75.203328,175.723,267,9571,0,0,No Data,No Data
1656751672,2022-06-32T08:47:52Z,20.566907,-75.203460,166.352,267,9781,0,0,No Data,No Data
1656751680,2022-06-32T08:48:00Z,20.566772,-75.203618,158.052,268,0004,0,0,No Data,No Data
1656751687,2022-06-32T08:48:07Z,20.566635,-75.203745,156.411,268,0206,0,0,No Data,No Data
1656751693,2022-06-32T08:48:13Z,20.566489,-75.203754,161.905,268,0368,0,0,No Data,No Data
1656751699,2022-06-32T08:48:19Z,20.566366,-75.203671,167.097,268,0529,0,0,No Data,No Data
1656751705,2022-06-32T08:48:25Z,20.566298,-75.203526,168.096,268,0697,0,0,No Data,No Data
1656751713,2022-06-32T08:48:33Z,20.566233,-75.203316,167.547,268,0926,0,0,No Data,No Data
1656751727,2022-06-32T08:48:47Z,20.566193,-75.202952,162.948,268,1307,0,0,No Data,No Data
1656751743,2022-06-32T08:49:03Z,20.566129,-75.202522,162.874,268,176,0,0,No Data,No Data
1656751758,2022-06-32T08:49:18Z,20.566132,-75.202110,159.642,268,2189,0,0,No Data,No Data
1656751772,2022-06-32T08:49:32Z,20.566078,-75.201761,145.251,268,2557,0,0,No Data,No Data
1656751784,2022-06-32T08:49:44Z,20.566080,-75.201442,135.305,268,2889,0,0,No Data,No Data
1656751794,2022-06-32T08:49:54Z,20.566075,-75.201161,126.497,268,3182,0,0,No Data,No Data
1656751805,2022-06-32T08:50:05Z,20.566075,-75.200874,123.911,268,3481,0,0,No Data,No Data
1656751810,2022-06-32T08:50:10Z,20.566161,-75.200805,125.155,268,3601,0,0,No Data,No Data
1656751817,2022-06-32T08:50:17Z,20.566307,-75.200922,126.924,268,3805,0,0,No Data,No Data
1656751821,2022-06-32T08:50:21Z,20.566397,-75.200977,128.042,268,3921,0,0,No Data,No Data
1656751829,2022-06-32T08:50:29Z,20.566486,-75.201159,128.337,268,4136,0,0,No Data,No Data
1656751839,2022-06-32T08:50:39Z,20.566583,-75.201430,131.068,268,4439,0,0,No Data,No Data
1656751852,2022-06-32T08:50:52Z,20.566668,-75.201745,137.114,268,4782,0,0,No Data,No Data
1656751864,2022-06-32T08:51:04Z,20.566752,-75.202059,149.294,268,5124,0,0,No Data,No Data
1656751880,2022-06-32T08:51:20Z,20.566832,-75.202471,168.943,268,5563,0,0,No Data,No Data
1656751899,2022-06-32T08:51:39Z,20.566952,-75.202965,180.64,268,6095,0,0,No Data,No Data
1656751918,2022-06-32T08:51:58Z,20.567024,-75.203453,167.331,268,661,0,0,No Data,No Data
1656751937,2022-06-32T08:52:17Z,20.567123,-75.203957,147.146,268,7147,0,0,No Data,No Data
1656751953,2022-06-32T08:52:33Z,20.567173,-75.204383,146.891,268,7595,0,0,No Data,No Data
1656751964,2022-06-32T08:52:44Z,20.567236,-75.204660,151.897,268,7893,0,0,No Data,No Data
1656751973,2022-06-32T08:52:53Z,20.567182,-75.204880,155.783,268,813,0,0,No Data,No Data
1656751978,2022-06-32T08:52:58Z,20.567064,-75.204792,151.824,268,8289,0,0,No Data,No Data
1656751986,2022-06-32T08:53:06Z,20.566945,-75.204642,146.873,268,8493,0,0,No Data,No Data
1656751992,2022-06-32T08:53:12Z,20.566884,-75.204490,143.726,268,8665,0,0,No Data,No Data
1656751999,2022-06-32T08:53:19Z,20.566791,-75.204309,142.377,268,8879,0,0,No Data,No Data
1656752011,2022-06-32T08:53:31Z,20.566601,-75.204077,147.962,268,92,0,0,No Data,No Data
1656752026,2022-06-32T08:53:46Z,20.566485,-75.203694,163.531,268,9619,0,0,No Data,No Data
1656752042,2022-06-32T08:54:02Z,20.566375,-75.203279,170.685,269,0068,0,0,No Data,No Data
1656752061,2022-06-32T08:54:21Z,20.566246,-75.202797,163.473,269,059,0,0,No Data,No Data
